,SubjectID,PredicateID,ObjectID,Subject,Predicate,Object,ReferenceProperty,URL,RefDoc
3950,Q139377,P3075,Q9268,Kingdom of Aksum,official religion,Judaism,P4656,https://ru.wikipedia.org/?oldid=126446857,refdoc_260
3951,Q139377,P38,Q2275454,Kingdom of Aksum,currency,Aksumite currency,P4656,https://ru.wikipedia.org/?oldid=126446857,refdoc_260
3952,Q161885,P30,Q46,Kingdom of Great Britain,continent,Europe,P4656,https://uk.wikipedia.org/w/index.php?title=Королівство_Великої_Британії&oldid=22979074,refdoc_474
3953,Q161885,P2936,Q1860,Kingdom of Great Britain,language used,English,P4656,https://ru.wikipedia.org/?oldid=89934389,refdoc_1022
3954,Q161885,P85,Q40807,Kingdom of Great Britain,anthem,God Save the King,P4656,https://ru.wikipedia.org/?oldid=134187758,refdoc_1074
3955,Q219060,P463,Q47543,State of Palestine,member of,Organisation of Islamic Cooperation,P854,https://www.oic-oci.org/states/?lan=en,refdoc_340
3956,Q219060,P463,Q8475,State of Palestine,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
3957,Q219060,P463,Q7809,State of Palestine,member of,UNESCO,P854,https://news.un.org/en/story/2011/10/393562,refdoc_1737
3958,Q219060,P463,Q162656,State of Palestine,member of,International Civil Defence Organisation,P854,http://icdo.org/who-we-are/members/observer-states.html,refdoc_1592
3959,Q219060,P463,Q842490,State of Palestine,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-us/member-states/state-palestine,refdoc_1551
3960,Q219060,P463,Q162656,State of Palestine,member of,International Civil Defence Organisation,P854,http://icdo.org/who-we-are/members/member-states.html,refdoc_773
3961,Q219060,P463,Q605326,State of Palestine,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
3962,Q219060,P1906,Q3911022,State of Palestine,office held by head of state,President of the State of Palestine,P854,https://fr.wikipedia.org/wiki/Autorit%C3%A9_palestinienne,refdoc_1475
3963,Q219060,P361,Q7204,State of Palestine,part of,Middle East,P854,https://www.pcrf.net/information-you-should-know/who-are-the-palestinians.html,refdoc_795
3964,Q219060,P361,Q27293,State of Palestine,part of,West Asia,P4656,https://en.wikipedia.org/wiki/State_of_Palestine,refdoc_700
3965,Q219060,P361,Q48,State of Palestine,part of,Asia,P854,https://www.workwithdata.com/place/west-bank-and-gaza,refdoc_949
3966,Q219060,P31,Q3624078,State of Palestine,instance of,sovereign state,P854,https://www.reuters.com/article/us-palestinians-statehood-idUSBRE8AR0EG20121129,refdoc_88
3967,Q219060,P31,Q10711424,State of Palestine,instance of,"{'text': 'civitas statu dubio', 'language': 'la'}",P854,https://www.visualcapitalist.com/recognition-of-israel-and-palestine-map/,refdoc_1194
3968,Q219060,P36,Q158119,State of Palestine,capital,Ramallah,P854,https://www.nbcnews.com/id/wbna40431737,refdoc_532
3969,Q219060,P530,Q423,State of Palestine,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
3970,Q219060,P194,Q339033,State of Palestine,legislative body,Palestinian Legislative Council,P854,https://ecfr.eu/special/mapping_palestinian_politics/palestine_legislative_council/,refdoc_503
3971,Q219060,P30,Q48,State of Palestine,continent,Asia,P854,https://www.workwithdata.com/place/west-bank-and-gaza,refdoc_949
3972,Q219060,P2936,Q56467,State of Palestine,language used,Modern Standard Arabic,P854,https://gopalestine.org/languages-in-palestine/,refdoc_1663
3973,Q219060,P47,Q79,State of Palestine,shares border with,Egypt,P854,https://www.france24.com/en/middle-east/20231103-the-gaza-egypt-rafah-crossing-explained-it-is-not-a-normal-border,refdoc_904
3974,Q219060,P47,Q810,State of Palestine,shares border with,Jordan,P854,https://bedutours.com/navigating-the-border-crossings-between-jordan-and-israel-palestine/,refdoc_1041
3975,Q219060,P10624,Q177773,State of Palestine,official observer status in organisation,World Intellectual Property Organization,P854,https://www.wipo.int/about-wipo/en/observers/,refdoc_64
3976,Q219060,P2184,Q13405535,State of Palestine,history of topic,history of the State of Palestine,P4656,https://en.wikipedia.org/w/index.php?title=State_of_Palestine&oldid=1195613435,refdoc_50
3977,Q219060,P1343,Q5375741,State of Palestine,described by source,Encyclopædia Britannica Online,P854,https://www.britannica.com/place/Palestine,refdoc_1569
3978,Q219060,P2868,Q219082,State of Palestine,subject has role,United Nations General Assembly observers,P854,https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1089
3979,Q219060,P2868,Q219082,State of Palestine,subject has role,United Nations General Assembly observers,P1065,https://web.archive.org/web/20240423110923/https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1626
3980,Q219060,P2868,Q575187,State of Palestine,subject has role,Israeli-occupied territories,P854,https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1089
3981,Q219060,P2868,Q575187,State of Palestine,subject has role,Israeli-occupied territories,P1065,https://web.archive.org/web/20240423110923/https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1626
3982,Q219060,P2868,Q211641,State of Palestine,subject has role,international recognition of the State of Palestine,P854,https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1089
3983,Q219060,P2868,Q211641,State of Palestine,subject has role,international recognition of the State of Palestine,P1065,https://web.archive.org/web/20240423110923/https://press.un.org/en/2024/sc15670.doc.htm,refdoc_1626
3984,Q426025,P36,Q165090,Duchy of Savoy,capital,Chambéry,P854,https://gallica.bnf.fr/ark:/12148/bpt6k3323020j/f45.item,refdoc_1287
3985,Q426025,P36,Q495,Duchy of Savoy,capital,Turin,P854,https://gallica.bnf.fr/ark:/12148/bpt6k3323020j/f45.item,refdoc_1287
3986,Q426025,P37,Q397,Duchy of Savoy,official language,Latin,P854,https://fr.wikipedia.org/w/index.php?title=Duch%C3%A9_de_Savoie&diff=164771435&oldid=164770812,refdoc_559
3987,Q426025,P37,Q150,Duchy of Savoy,official language,French,P854,https://fr.wikipedia.org/w/index.php?title=Duch%C3%A9_de_Savoie&diff=164771435&oldid=164770812,refdoc_559
3988,Q426025,P1365,Q1232887,Duchy of Savoy,replaces,County of Savoy,P854,https://gallica.bnf.fr/ark:/12148/bpt6k33228504/f165.image.r=1416,refdoc_1435
3989,Q426025,P30,Q46,Duchy of Savoy,continent,Europe,P4656,https://uk.wikipedia.org/w/index.php?title=Герцогство_Савойя&oldid=22858768,refdoc_823
3990,Q426025,P3075,Q1841,Duchy of Savoy,official religion,Catholicism,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3991,Q426025,P122,Q7269,Duchy of Savoy,basic form of government,monarchy,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3992,Q426025,P2936,Q15085,Duchy of Savoy,language used,Piedmontese,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3993,Q426025,P2936,Q397,Duchy of Savoy,language used,Latin,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3994,Q426025,P2936,Q150,Duchy of Savoy,language used,French,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3995,Q426025,P2936,Q652,Duchy of Savoy,language used,Italian,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3996,Q426025,P2936,Q15087,Duchy of Savoy,language used,Franco-Provençal,P4656,https://ru.wikipedia.org/?oldid=108106122,refdoc_591
3997,Q599613,P30,Q46,County of Namur,continent,Europe,P4656,https://en.wikipedia.org/w/index.php?title=County_of_Namur&oldid=857929089,refdoc_1741
3998,Q756617,P463,Q3866537,Kingdom of Denmark,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
3999,Q756617,P463,Q233611,Kingdom of Denmark,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
4000,Q756617,P463,Q826700,Kingdom of Denmark,member of,International Energy Agency,P854,https://www.iea.org/countries/membercountries/,refdoc_455
4001,Q756617,P463,Q8475,Kingdom of Denmark,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
4002,Q756617,P463,Q1480793,Kingdom of Denmark,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
4003,Q756617,P463,Q842490,Kingdom of Denmark,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
4004,Q756617,P463,Q7809,Kingdom of Denmark,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4005,Q756617,P463,Q5611262,Kingdom of Denmark,member of,Group on Earth Observations,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
4006,Q756617,P463,Q376150,Kingdom of Denmark,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4007,Q756617,P463,Q1969730,Kingdom of Denmark,member of,Schengen Area,P854,https://www.touteleurope.eu/les-pays-membres-de-l-espace-schengen.html,refdoc_432
4008,Q756617,P463,Q45177,Kingdom of Denmark,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
4009,Q756617,P463,Q170424,Kingdom of Denmark,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/denmark,refdoc_496
4010,Q756617,P463,Q7817,Kingdom of Denmark,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4011,Q756617,P530,Q423,Kingdom of Denmark,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
4012,Q1106857,P30,Q15,State of Somaliland,continent,Africa,P4656,https://uk.wikipedia.org/w/index.php?title=Держава_Сомаліленд&oldid=23098738,refdoc_963
4013,Q1106857,P2936,Q13275,State of Somaliland,language used,Somali,P4656,https://ru.wikipedia.org/?oldid=112269998,refdoc_1553
4014,Q33,P2852,Q1061257,Finland,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4015,Q33,P2853,Q1378312,Finland,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4016,Q33,P2853,Q1123613,Finland,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4017,Q33,P1552,Q3174312,Finland,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
4018,Q33,P530,Q423,Finland,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
4019,Q33,P30,Q46,Finland,continent,Europe,P854,https://www.workwithdata.com/place/finland,refdoc_957
4020,Q33,P35,Q503143,Finland,head of state,Alexander Tappijalka,P854,https://www.presidentti.fi/en/home/,refdoc_842
4021,Q33,P6,Q6029546,Finland,head of government,Petteri Orpo,P854,https://valtioneuvosto.fi/tietoa/historiaa/hallitukset-ja-ministerit/raportti/-/r/m1/77,refdoc_1159
4022,Q33,P463,Q340195,Finland,member of,African Development Bank,P854,https://en.wikipedia.org/wiki/African_Development_Bank,refdoc_1103
4023,Q33,P463,Q1072120,Finland,member of,Missile Technology Control Regime,P854,http://mtcr.info/partners/,refdoc_1496
4024,Q33,P463,Q8475,Finland,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
4025,Q33,P463,Q1480793,Finland,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
4026,Q33,P463,Q842490,Finland,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
4027,Q33,P463,Q3866537,Finland,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
4028,Q33,P463,Q1579424,Finland,member of,Strategic Airlift Capability,P854,https://www.sacprogram.org/en/Pages/The%20Strategic%20Airlift%20Capability.aspx,refdoc_593
4029,Q33,P463,Q233611,Finland,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
4030,Q33,P463,Q826700,Finland,member of,International Energy Agency,P854,https://www.iea.org/countries/membercountries/,refdoc_455
4031,Q33,P463,Q7809,Finland,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4032,Q33,P463,Q17495,Finland,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
4033,Q33,P463,Q376150,Finland,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4034,Q33,P463,Q1969730,Finland,member of,Schengen Area,P854,https://www.touteleurope.eu/les-pays-membres-de-l-espace-schengen.html,refdoc_432
4035,Q33,P463,Q45177,Finland,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
4036,Q33,P463,Q170424,Finland,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/finland,refdoc_1715
4037,Q33,P463,Q7817,Finland,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4038,Q33,P463,Q7184,Finland,member of,North Atlantic Treaty Organization,P854,https://yle.fi/a/74-20025698/64-3-146893,refdoc_657
4039,Q33,P463,Q182814,Finland,member of,Antarctic Treaty System,P854,https://www.ats.aq/devAS/Parties?lang=e,refdoc_816
4040,Q33,P463,Q605326,Finland,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
4041,Q33,P463,Q823428,Finland,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/finland,refdoc_985
4042,Q33,P463,Q131720477,Finland,member of,"{'text': 'CERN Council', 'language': 'mul'}",P854,https://council.web.cern.ch/en/content/council-composition-january-2025,refdoc_207
4043,Q33,P463,Q186444,Finland,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
4044,Q33,P5658,Q14565199,Finland,railway traffic side,right,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
4045,Q33,P361,Q27479,Finland,part of,Northern Europe,P854,https://www.workwithdata.com/place/finland,refdoc_957
4046,Q33,P2936,Q1412,Finland,language used,Finnish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4047,Q33,P2936,Q9027,Finland,language used,Swedish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4048,Q33,P2936,Q7737,Finland,language used,Russian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4049,Q33,P2936,Q9072,Finland,language used,Estonian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4050,Q33,P2936,Q13955,Finland,language used,Arabic,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4051,Q33,P2936,Q1860,Finland,language used,English,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4052,Q33,P2936,Q13275,Finland,language used,Somali,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4053,Q33,P2936,Q36368,Finland,language used,Kurdish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4054,Q33,P2936,Q9168,Finland,language used,Persian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4055,Q33,P2936,Q7850,Finland,language used,Chinese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4056,Q33,P2936,Q8748,Finland,language used,Albanian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4057,Q33,P2936,Q9199,Finland,language used,Vietnamese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4058,Q33,P2936,Q9217,Finland,language used,Thai,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4059,Q33,P2936,Q256,Finland,language used,Turkish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4060,Q33,P2936,Q1321,Finland,language used,Spanish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4061,Q33,P2936,Q188,Finland,language used,German,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4062,Q33,P2936,Q809,Finland,language used,Polish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4063,Q33,P2936,Q8798,Finland,language used,Ukrainian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4064,Q33,P2936,Q7913,Finland,language used,Romanian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4065,Q33,P2936,Q33298,Finland,language used,Filipino,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4066,Q33,P2936,Q150,Finland,language used,French,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4067,Q33,P2936,Q9610,Finland,language used,Bangla,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4068,Q33,P2936,Q33823,Finland,language used,Nepali,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4069,Q33,P2936,Q1617,Finland,language used,Urdu,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4070,Q33,P2936,Q5146,Finland,language used,Portuguese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4071,Q33,P2936,Q9067,Finland,language used,Hungarian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4072,Q33,P2936,Q652,Finland,language used,Italian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4073,Q33,P2936,Q7918,Finland,language used,Bulgarian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4074,Q33,P2936,Q1568,Finland,language used,Hindi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4075,Q33,P2936,Q9303,Finland,language used,Bosnian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4076,Q33,P2936,Q7838,Finland,language used,Swahili,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4077,Q33,P2936,Q9078,Finland,language used,Latvian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4078,Q33,P2936,Q5885,Finland,language used,Tamil,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4079,Q33,P2936,Q56463,Finland,language used,Sámi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4080,Q33,P2936,Q7411,Finland,language used,Dutch,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4081,Q33,P2936,Q9129,Finland,language used,Greek,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4082,Q33,P2936,Q5287,Finland,language used,Japanese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4083,Q33,P2936,Q28244,Finland,language used,Amharic,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4084,Q33,P2936,Q9083,Finland,language used,Lithuanian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4085,Q33,P2936,Q34124,Finland,language used,Tigrinya,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4086,Q33,P2936,Q9301,Finland,language used,Serbo-Croatian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4087,Q33,P2936,Q58680,Finland,language used,Pashto,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4088,Q33,P2936,Q58635,Finland,language used,Punjabi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4089,Q33,P2936,Q33573,Finland,language used,Kinyarwanda,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4090,Q33,P2936,Q8097,Finland,language used,Telugu,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4091,Q33,P2936,Q9264,Finland,language used,Uzbek,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4092,Q33,P2936,Q34311,Finland,language used,Yoruba,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4093,Q33,P2936,Q36217,Finland,language used,Lingala,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4094,Q33,P2936,Q33578,Finland,language used,Igbo,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4095,Q33,P2936,Q9176,Finland,language used,Korean,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4096,Q33,P2936,Q9056,Finland,language used,Czech,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4097,Q33,P2936,Q9043,Finland,language used,Norwegian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4098,Q33,P2936,Q9228,Finland,language used,Burmese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4099,Q33,P2936,Q9299,Finland,language used,Serbian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4100,Q33,P2936,Q9035,Finland,language used,Danish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4101,Q33,P2936,Q36850,Finland,language used,Twi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
